event,camera_id,label,frame_index,unix_time,perf_time,hand_index,handedness,hand_score,wrist_x_px,wrist_y_px,wrist_z_rel,wrist_x_norm,wrist_y_norm,thumb_cmc_x_px,thumb_cmc_y_px,thumb_cmc_z_rel,thumb_cmc_x_norm,thumb_cmc_y_norm,thumb_mcp_x_px,thumb_mcp_y_px,thumb_mcp_z_rel,thumb_mcp_x_norm,thumb_mcp_y_norm,thumb_ip_x_px,thumb_ip_y_px,thumb_ip_z_rel,thumb_ip_x_norm,thumb_ip_y_norm,thumb_tip_x_px,thumb_tip_y_px,thumb_tip_z_rel,thumb_tip_x_norm,thumb_tip_y_norm,index_mcp_x_px,index_mcp_y_px,index_mcp_z_rel,index_mcp_x_norm,index_mcp_y_norm,index_pip_x_px,index_pip_y_px,index_pip_z_rel,index_pip_x_norm,index_pip_y_norm,index_dip_x_px,index_dip_y_px,index_dip_z_rel,index_dip_x_norm,index_dip_y_norm,index_tip_x_px,index_tip_y_px,index_tip_z_rel,index_tip_x_norm,index_tip_y_norm,middle_mcp_x_px,middle_mcp_y_px,middle_mcp_z_rel,middle_mcp_x_norm,middle_mcp_y_norm,middle_pip_x_px,middle_pip_y_px,middle_pip_z_rel,middle_pip_x_norm,middle_pip_y_norm,middle_dip_x_px,middle_dip_y_px,middle_dip_z_rel,middle_dip_x_norm,middle_dip_y_norm,middle_tip_x_px,middle_tip_y_px,middle_tip_z_rel,middle_tip_x_norm,middle_tip_y_norm,ring_mcp_x_px,ring_mcp_y_px,ring_mcp_z_rel,ring_mcp_x_norm,ring_mcp_y_norm,ring_pip_x_px,ring_pip_y_px,ring_pip_z_rel,ring_pip_x_norm,ring_pip_y_norm,ring_dip_x_px,ring_dip_y_px,ring_dip_z_rel,ring_dip_x_norm,ring_dip_y_norm,ring_tip_x_px,ring_tip_y_px,ring_tip_z_rel,ring_tip_x_norm,ring_tip_y_norm,pinky_mcp_x_px,pinky_mcp_y_px,pinky_mcp_z_rel,pinky_mcp_x_norm,pinky_mcp_y_norm,pinky_pip_x_px,pinky_pip_y_px,pinky_pip_z_rel,pinky_pip_x_norm,pinky_pip_y_norm,pinky_dip_x_px,pinky_dip_y_px,pinky_dip_z_rel,pinky_dip_x_norm,pinky_dip_y_norm,pinky_tip_x_px,pinky_tip_y_px,pinky_tip_z_rel,pinky_tip_x_norm,pinky_tip_y_norm
event_20260624_123431_899_right_2_cam_2,2,right_2,586,1782300890.453426,29.582570,0,Left,0.999301,1099.75,202.86,0.000001,0.859181,0.253573,1069.28,272.08,-0.055512,0.835377,0.340103,1100.16,348.44,-0.082770,0.859503,0.435544,1169.93,394.42,-0.096359,0.914007,0.493019,1234.00,422.49,-0.106815,0.964066,0.528107,1160.11,256.08,-0.098224,0.906333,0.320096,1229.18,349.17,-0.128839,0.960296,0.436468,1266.63,413.13,-0.139139,0.989555,0.516418,1287.43,462.09,-0.142596,1.005804,0.577615,1207.64,229.44,-0.075866,0.943466,0.286804,1274.93,324.33,-0.101581,0.996040,0.405407,1299.68,384.89,-0.104102,1.015372,0.481109,1308.65,428.36,-0.104611,1.022383,0.535453,1236.14,222.96,-0.054290,0.965733,0.278702,1285.92,312.96,-0.075470,1.004626,0.391202,1287.35,363.39,-0.074763,1.005745,0.454234,1275.72,392.81,-0.072662,0.996659,0.491011,1250.73,225.49,-0.036300,0.977135,0.281856,1283.83,302.17,-0.055068,1.002993,0.377711,1282.77,346.31,-0.058879,1.002162,0.432886,1270.89,370.51,-0.058838,0.992883,0.463141
event_20260624_123431_899_right_2_cam_2,2,right_2,587,1782300890.487663,29.616666,0,Left,0.998402,1099.80,199.14,0.000001,0.859221,0.248929,1074.44,265.90,-0.053128,0.839409,0.332370,1103.92,338.10,-0.079391,0.862439,0.422622,1167.89,382.89,-0.093487,0.912413,0.478618,1228.63,413.39,-0.104371,0.959864,0.516738,1179.03,252.31,-0.084297,0.921118,0.315386,1243.00,342.04,-0.113379,0.971096,0.427553,1275.62,403.73,-0.124975,0.996580,0.504661,1293.29,450.01,-0.129847,1.010386,0.562513,1219.47,227.51,-0.063810,0.952715,0.284384,1276.86,321.80,-0.088529,0.997549,0.402252,1295.47,383.06,-0.092971,1.012083,0.478829,1302.42,428.51,-0.094916,1.017512,0.535632,1240.67,220.79,-0.045076,0.969270,0.275987,1284.52,306.99,-0.067521,1.003531,0.383743,1285.77,359.89,-0.068666,1.004505,0.449857,1276.82,395.19,-0.067731,0.997517,0.493983,1249.53,221.87,-0.029828,0.976195,0.277331,1277.36,295.57,-0.050522,0.997938,0.369465,1274.32,341.04,-0.055389,0.995559,0.426300,1262.30,368.97,-0.055863,0.986170,0.461213
event_20260624_123431_899_right_2_cam_2,2,right_2,588,1782300890.520359,29.649893,0,Left,0.996718,1104.91,196.47,0.000001,0.863209,0.245586,1080.13,256.69,-0.053829,0.843853,0.320863,1109.96,329.47,-0.079550,0.867154,0.411835,1168.89,376.46,-0.093270,0.913191,0.470570,1225.25,409.48,-0.104376,0.957226,0.511849,1202.35,244.33,-0.082025,0.939333,0.305415,1253.32,332.16,-0.112901,0.979156,0.415196,1278.49,397.26,-0.127583,0.998824,0.496571,1292.96,447.01,-0.135099,1.010128,0.558767,1240.58,227.95,-0.061894,0.969203,0.284936,1278.28,327.43,-0.089425,0.998655,0.409283,1282.07,392.10,-0.096705,1.001620,0.490129,1279.22,439.19,-0.100406,0.999389,0.548993,1257.64,226.79,-0.044162,0.982529,0.283490,1279.93,319.83,-0.073620,0.999942,0.399789,1265.59,372.61,-0.079487,0.988738,0.465764,1247.87,406.94,-0.079977,0.974897,0.508676,1261.41,230.22,-0.029379,0.985478,0.287779,1272.14,309.05,-0.056500,0.993860,0.386315,1256.55,354.06,-0.064930,0.981679,0.442581,1237.48,381.57,-0.066661,0.966778,0.476965
event_20260624_123431_899_right_2_cam_2,2,right_2,589,1782300890.553484,29.682425,0,Left,0.997552,1111.27,195.12,0.000001,0.868182,0.243905,1082.23,256.79,-0.055982,0.845493,0.320992,1113.09,329.04,-0.083095,0.869605,0.411305,1174.85,373.16,-0.097376,0.917849,0.466444,1230.85,407.28,-0.108813,0.961605,0.509105,1206.92,242.47,-0.085282,0.942909,0.303086,1260.49,327.41,-0.115726,0.984759,0.409265,1284.03,391.40,-0.129385,1.003149,0.489247,1295.75,438.82,-0.136350,1.012303,0.548529,1246.92,224.49,-0.063189,0.974159,0.280613,1269.32,328.18,-0.092332,0.991656,0.410229,1250.62,382.72,-0.097933,0.977047,0.478396,1231.69,414.00,-0.099629,0.962261,0.517498,1265.03,223.09,-0.043424,0.988307,0.278857,1277.47,314.91,-0.074408,0.998027,0.393637,1254.85,357.86,-0.078359,0.980355,0.447329,1232.63,380.38,-0.076848,0.962990,0.475470,1271.47,226.06,-0.026525,0.993338,0.282573,1278.35,302.18,-0.054131,0.998714,0.377723,1256.51,339.56,-0.061379,0.981645,0.424451,1232.94,358.38,-0.061872,0.963231,0.447972
event_20260624_123431_899_right_2_cam_2,2,right_2,590,1782300890.588480,29.717824,0,Left,0.998722,1117.46,196.93,0.000001,0.873016,0.246169,1085.71,260.74,-0.059994,0.848210,0.325924,1115.08,334.10,-0.090479,0.871159,0.417625,1179.34,379.09,-0.106616,0.921363,0.473865,1237.56,411.73,-0.119784,0.966846,0.514667,1206.13,237.71,-0.096274,0.942292,0.297141,1256.58,322.47,-0.128467,0.981702,0.403090,1281.84,387.11,-0.142422,1.001435,0.483888,1295.51,437.21,-0.149525,1.012120,0.546509,1251.09,222.16,-0.071853,0.977410,0.277700,1267.06,334.05,-0.102426,0.989891,0.417558,1241.23,385.80,-0.106608,0.969708,0.482252,1218.67,410.37,-0.107011,0.952088,0.512966,1272.68,224.01,-0.049272,0.994279,0.280016,1274.17,323.97,-0.080411,0.995445,0.404965,1242.34,360.49,-0.081798,0.970577,0.450617,1214.58,373.23,-0.078172,0.948892,0.466533,1281.97,229.65,-0.029806,1.001543,0.287069,1283.45,310.90,-0.057010,1.002698,0.388630,1253.57,343.57,-0.062911,0.979352,0.429464,1224.20,355.25,-0.062066,0.956409,0.444063
event_20260624_123431_899_right_2_cam_2,2,right_2,591,1782300890.620480,29.750385,0,Left,0.997750,1123.98,193.66,0.000001,0.878110,0.242074,1088.97,258.45,-0.054121,0.850756,0.323057,1118.90,330.86,-0.081406,0.874138,0.413579,1177.79,376.47,-0.096537,0.920145,0.470588,1232.60,410.45,-0.108476,0.962972,0.513057,1201.79,238.38,-0.082181,0.938897,0.297971,1259.81,319.90,-0.111090,0.984223,0.399870,1286.60,383.37,-0.123332,1.005154,0.479218,1300.49,430.17,-0.129396,1.016006,0.537715,1245.76,222.57,-0.061012,0.973247,0.278218,1269.55,330.92,-0.091780,0.991834,0.413650,1240.45,371.81,-0.095521,0.969105,0.464762,1215.40,382.31,-0.094202,0.949534,0.477882,1269.33,223.30,-0.041953,0.991664,0.279127,1275.81,321.39,-0.072693,0.996729,0.401740,1239.19,346.53,-0.071567,0.968119,0.433166,1209.93,346.36,-0.065169,0.945256,0.432956,1282.88,228.33,-0.025889,1.002250,0.285407,1287.33,310.71,-0.050541,1.005723,0.388389,1255.26,333.51,-0.053742,0.980674,0.416892,1225.62,335.11,-0.051130,0.957515,0.418887
event_20260624_123431_899_right_2_cam_2,2,right_2,592,1782300890.654483,29.783970,0,Left,0.998546,1115.60,197.47,0.000001,0.871561,0.246831,1087.94,261.22,-0.055146,0.849957,0.326529,1120.82,331.63,-0.083423,0.875641,0.414540,1183.44,376.73,-0.098710,0.924565,0.470907,1238.25,408.66,-0.109924,0.967381,0.510829,1206.38,236.08,-0.084191,0.942485,0.295098,1258.62,326.96,-0.112354,0.983298,0.408698,1281.96,388.58,-0.122991,1.001532,0.485730,1292.23,430.97,-0.127793,1.009553,0.538717,1248.00,216.15,-0.061839,0.974999,0.270183,1265.23,330.61,-0.092922,0.988457,0.413268,1226.89,358.78,-0.094628,0.958511,0.448479,1196.73,354.53,-0.091199,0.934944,0.443163,1270.75,215.46,-0.041386,0.992776,0.269331,1278.33,314.93,-0.069586,0.998697,0.393660,1241.89,332.53,-0.064770,0.970230,0.415661,1213.58,323.32,-0.056293,0.948110,0.404146,1284.72,219.98,-0.024190,1.003685,0.274972,1292.52,303.19,-0.045521,1.009778,0.378986,1261.24,320.28,-0.045904,0.985348,0.400352,1234.04,314.32,-0.041755,0.964093,0.392896
event_20260624_123431_899_right_2_cam_2,2,right_2,593,1782300890.688486,29.817646,0,Left,0.999082,1115.69,191.99,0.000001,0.871632,0.239987,1085.68,258.96,-0.057747,0.848186,0.323694,1114.35,335.54,-0.087182,0.870590,0.419430,1178.31,381.66,-0.102534,0.920551,0.477077,1237.21,412.64,-0.115160,0.966572,0.515797,1188.67,252.27,-0.100571,0.928645,0.315341,1243.49,351.39,-0.129816,0.971478,0.439240,1263.08,412.21,-0.139874,0.986779,0.515261,1274.37,455.39,-0.144171,0.995598,0.569241,1234.06,229.94,-0.077290,0.964110,0.287427,1276.47,335.97,-0.102790,0.997243,0.419963,1265.99,386.46,-0.103766,0.989057,0.483077,1250.10,411.85,-0.103455,0.976637,0.514818,1261.03,225.59,-0.055024,0.985180,0.281981,1282.15,323.71,-0.079681,1.001677,0.404644,1252.09,349.00,-0.076430,0.978198,0.436246,1225.33,353.96,-0.071456,0.957293,0.442450,1276.25,228.18,-0.036028,0.997071,0.285224,1292.12,309.13,-0.055830,1.009468,0.386409,1265.17,329.20,-0.056753,0.988415,0.411503,1238.62,332.05,-0.054442,0.967668,0.415062
event_20260624_123431_899_right_2_cam_2,2,right_2,594,1782300890.721480,29.850479,0,Left,0.998866,1118.77,199.74,0.000001,0.874036,0.249678,1089.56,265.23,-0.057428,0.851216,0.331538,1116.73,335.33,-0.084884,0.872449,0.419163,1175.87,383.24,-0.098756,0.918648,0.479053,1231.64,413.91,-0.109234,0.962219,0.517391,1197.81,249.08,-0.090233,0.935787,0.311350,1249.25,337.45,-0.118277,0.975977,0.421809,1275.46,396.13,-0.128853,0.996457,0.495166,1288.49,438.06,-0.133107,1.006635,0.547573,1241.88,226.03,-0.066163,0.970221,0.282536,1287.13,317.41,-0.090826,1.005572,0.396765,1284.58,359.66,-0.093498,1.003578,0.449569,1276.90,379.04,-0.093397,0.997576,0.473798,1267.41,219.75,-0.043634,0.990162,0.274690,1293.99,303.17,-0.065668,1.010927,0.378961,1273.16,327.23,-0.063653,0.994658,0.409032,1252.07,329.53,-0.059381,0.978179,0.411908,1280.48,220.29,-0.024847,1.000373,0.275358,1297.13,289.89,-0.044028,1.013380,0.362358,1275.77,309.83,-0.046356,0.996698,0.387286,1252.29,309.44,-0.044531,0.978349,0.386794
event_20260624_123431_899_right_2_cam_2,2,right_2,595,1782300890.754486,29.883496,0,Left,0.999221,1116.64,202.09,0.000001,0.872377,0.252610,1091.54,268.46,-0.054282,0.852762,0.335577,1121.69,336.74,-0.081295,0.876322,0.420924,1186.52,377.93,-0.095206,0.926970,0.472412,1244.67,406.32,-0.105384,0.972397,0.507898,1194.01,252.20,-0.086304,0.932824,0.315248,1260.78,337.75,-0.110821,0.984983,0.422191,1283.37,387.32,-0.118031,1.002631,0.484154,1292.33,419.57,-0.120512,1.009634,0.524457,1235.16,223.16,-0.063613,0.964970,0.278948,1289.89,311.25,-0.086348,1.007729,0.389058,1283.36,344.96,-0.087775,1.002623,0.431200,1273.49,354.95,-0.087372,0.994915,0.443693,1260.85,213.55,-0.042249,0.985037,0.266942,1301.61,293.94,-0.062391,1.016885,0.367430,1283.98,317.97,-0.060238,1.003110,0.397463,1266.32,320.47,-0.057090,0.989310,0.400584,1277.22,212.04,-0.024230,0.997829,0.265051,1304.24,278.06,-0.041808,1.018938,0.347574,1285.78,299.21,-0.044300,1.004515,0.374010,1265.48,301.24,-0.043640,0.988657,0.376553
event_20260624_123431_899_right_2_cam_2,2,right_2,596,1782300890.788482,29.917859,0,Left,0.999360,1110.44,196.96,0.000001,0.867535,0.246196,1089.46,265.15,-0.048590,0.851139,0.331443,1122.33,333.46,-0.073983,0.876822,0.416821,1188.65,372.13,-0.087259,0.928631,0.465167,1247.56,397.75,-0.097979,0.974655,0.497182,1188.72,253.15,-0.082755,0.928687,0.316437,1254.47,334.42,-0.106398,0.980053,0.418025,1281.52,382.12,-0.113585,1.001186,0.477651,1294.10,414.99,-0.115982,1.011019,0.518736,1229.10,219.38,-0.062251,0.960237,0.274219,1290.04,297.19,-0.082029,1.007846,0.371487,1301.45,335.12,-0.083520,1.016755,0.418901,1304.17,356.37,-0.084037,1.018879,0.445461,1255.31,204.89,-0.042577,0.980714,0.256109,1305.94,269.88,-0.060114,1.020266,0.337348,1309.95,302.99,-0.060921,1.023402,0.378737,1305.23,320.31,-0.060861,1.019714,0.400393,1270.75,200.22,-0.025622,0.992770,0.250269,1307.17,249.55,-0.041741,1.021230,0.311933,1307.09,279.15,-0.045858,1.021167,0.348932,1298.69,295.26,-0.046985,1.014603,0.369073
event_20260624_123431_899_right_2_cam_2,2,right_2,597,1782300890.820480,29.950352,0,Left,0.999643,1107.22,195.29,0.000001,0.865018,0.244116,1081.65,264.16,-0.053925,0.845035,0.330197,1115.89,336.21,-0.082411,0.871789,0.420261,1186.26,374.33,-0.096486,0.926767,0.467910,1247.85,398.46,-0.107607,0.974884,0.498077,1173.96,256.74,-0.101499,0.917154,0.320919,1239.60,343.74,-0.128000,0.968441,0.429679,1275.17,394.39,-0.135425,0.996227,0.492991,1298.47,428.23,-0.138601,1.014428,0.535288,1222.87,222.69,-0.079365,0.955364,0.278366,1282.56,314.16,-0.104015,1.002000,0.392706,1279.60,343.36,-0.103637,0.999689,0.429204,1269.73,346.78,-0.102377,0.991978,0.433473,1255.34,208.65,-0.057108,0.980735,0.260807,1299.21,294.25,-0.076741,1.015007,0.367818,1281.03,313.80,-0.070690,1.000805,0.392250,1260.53,310.13,-0.065590,0.984789,0.387663,1274.89,204.09,-0.038060,0.996006,0.255107,1306.81,273.68,-0.054301,1.020949,0.342099,1288.18,290.52,-0.054090,1.006390,0.363146,1266.85,287.51,-0.052159,0.989723,0.359389
event_20260624_123431_899_right_2_cam_2,2,right_2,598,1782300890.854484,29.983788,0,Left,0.999365,1115.04,193.00,0.000001,0.871126,0.241253,1085.62,263.53,-0.055387,0.848141,0.329411,1117.72,335.49,-0.083436,0.873215,0.419360,1187.21,376.96,-0.097608,0.927505,0.471204,1248.09,403.85,-0.108806,0.975071,0.504813,1185.23,246.64,-0.095933,0.925957,0.308300,1242.63,337.55,-0.122617,0.970807,0.421938,1270.89,395.16,-0.131448,0.992885,0.493946,1285.75,435.57,-0.135059,1.004490,0.544464,1232.56,215.67,-0.072524,0.962940,0.269592,1287.50,305.85,-0.094954,1.005863,0.382308,1289.76,343.84,-0.096053,1.007624,0.429804,1285.06,359.60,-0.096166,1.003951,0.449499,1261.36,205.57,-0.049746,0.985435,0.256965,1303.26,285.16,-0.070249,1.018174,0.356446,1291.02,314.41,-0.069269,1.008606,0.393013,1273.52,321.17,-0.067176,0.994941,0.401465,1277.04,204.54,-0.030048,0.997691,0.255671,1307.25,269.29,-0.049066,1.021290,0.336616,1293.28,294.67,-0.052477,1.010375,0.368338,1273.05,299.96,-0.052433,0.994567,0.374952
event_20260624_123431_899_right_2_cam_2,2,right_2,599,1782300890.889480,30.018259,0,Left,0.998874,1111.08,190.84,0.000001,0.868035,0.238554,1087.61,256.69,-0.055546,0.849692,0.320863,1121.16,327.28,-0.083654,0.875905,0.409106,1189.36,369.61,-0.098118,0.929187,0.462008,1249.73,399.94,-0.109375,0.976352,0.499930,1208.24,244.35,-0.088608,0.943938,0.305438,1266.15,334.82,-0.113247,0.989179,0.418531,1283.85,385.87,-0.121484,1.003008,0.482340,1290.21,419.34,-0.125069,1.007979,0.524180,1249.90,214.86,-0.065191,0.976485,0.268571,1295.56,307.26,-0.085825,1.012155,0.384070,1290.88,344.53,-0.086985,1.008501,0.430664,1284.28,361.01,-0.087563,1.003341,0.451267,1273.19,204.37,-0.043243,0.994680,0.255460,1308.12,285.56,-0.062961,1.021968,0.356950,1296.94,315.50,-0.062592,1.013237,0.394373,1284.29,327.06,-0.061449,1.003350,0.408821,1285.11,200.64,-0.024521,1.003991,0.250804,1311.08,266.24,-0.042912,1.024282,0.332805,1299.73,294.57,-0.046752,1.015412,0.368207,1285.31,305.40,-0.047282,1.004146,0.381753
event_20260624_123431_899_right_2_cam_2,2,right_2,600,1782300890.921480,30.050342,0,Left,0.997321,1113.26,188.94,0.000001,0.869731,0.236175,1091.64,254.84,-0.055818,0.852842,0.318549,1125.45,326.43,-0.085195,0.879261,0.408043,1189.92,368.66,-0.101647,0.929622,0.460822,1249.88,400.00,-0.115671,0.976466,0.500002,1216.58,247.57,-0.085669,0.950450,0.309467,1271.08,339.43,-0.112430,0.993032,0.424292,1294.64,391.74,-0.124023,1.011441,0.489678,1306.14,424.01,-0.129660,1.020425,0.530017,1255.69,217.85,-0.063125,0.981005,0.272316,1306.34,303.09,-0.084673,1.020576,0.378860,1315.50,341.41,-0.088991,1.027733,0.426758,1320.13,359.57,-0.091783,1.031350,0.449456,1277.50,205.44,-0.042452,0.998049,0.256796,1323.49,274.45,-0.063059,1.033976,0.343067,1332.74,307.18,-0.066022,1.041204,0.383977,1336.25,322.27,-0.067307,1.043948,0.402831,1286.81,198.79,-0.024919,1.005320,0.248494,1324.55,251.40,-0.044123,1.034803,0.314244,1331.51,284.06,-0.049238,1.040245,0.355078,1331.77,301.16,-0.050787,1.040442,0.376453
event_20260624_123431_899_right_2_cam_2,2,right_2,601,1782300890.952992,30.082831,0,Left,0.996594,1118.70,185.43,0.000001,0.873982,0.231788,1093.62,253.18,-0.061387,0.854393,0.316472,1126.22,325.74,-0.093932,0.879858,0.407177,1188.84,372.75,-0.112590,0.928784,0.465934,1248.31,408.60,-0.128632,0.975246,0.510753,1211.65,245.97,-0.095976,0.946598,0.307458,1274.62,332.15,-0.127775,0.995794,0.415191,1307.25,389.89,-0.142268,1.021290,0.487357,1324.49,430.68,-0.149039,1.034757,0.538353,1252.28,215.91,-0.071133,0.978348,0.269882,1314.19,292.28,-0.097377,1.026712,0.365353,1336.92,336.83,-0.104191,1.044471,0.421036,1348.40,364.99,-0.108065,1.053437,0.456231,1275.21,203.72,-0.048352,0.996259,0.254650,1326.37,266.27,-0.072512,1.036229,0.332837,1341.48,302.80,-0.078281,1.048028,0.378501,1344.78,324.61,-0.080700,1.050611,0.405760,1283.85,199.08,-0.029066,1.003011,0.248849,1323.57,247.68,-0.051359,1.034042,0.309595,1334.14,282.59,-0.059275,1.042295,0.353237,1333.27,304.60,-0.062291,1.041616,0.380746
event_20260624_123431_899_right_2_cam_2,2,right_2,602,1782300890.988993,30.118328,0,Left,0.992801,1111.86,192.31,0.000001,0.868643,0.240388,1092.08,256.97,-0.056630,0.853186,0.321211,1127.43,324.95,-0.086511,0.880806,0.406189,1191.52,370.92,-0.103576,0.930879,0.463651,1252.26,400.92,-0.118240,0.978327,0.501144,1207.97,251.19,-0.088409,0.943723,0.313987,1268.44,334.53,-0.115751,0.990967,0.418156,1298.91,385.26,-0.126621,1.014777,0.481576,1313.85,416.63,-0.131239,1.026448,0.520790,1246.60,218.59,-0.065496,0.973904,0.273235,1305.78,293.34,-0.087338,1.020138,0.366681,1322.88,329.74,-0.090838,1.033500,0.412169,1333.10,346.79,-0.092730,1.041483,0.433486,1268.89,203.06,-0.044586,0.991324,0.253820,1322.03,261.04,-0.065093,1.032833,0.326296,1338.36,292.11,-0.068717,1.045594,0.365132,1345.55,305.87,-0.070347,1.051214,0.382340,1278.50,194.41,-0.026901,0.998830,0.243006,1323.98,233.94,-0.046698,1.034357,0.292419,1338.69,264.00,-0.053228,1.045855,0.330000,1342.67,281.10,-0.055799,1.048958,0.351375
event_20260624_123431_899_right_2_cam_2,2,right_2,603,1782300891.020994,30.150123,0,Left,0.997818,1111.21,196.92,0.000001,0.868136,0.246145,1088.21,265.08,-0.057376,0.850161,0.331355,1121.64,334.59,-0.088376,0.876284,0.418234,1191.71,375.38,-0.105556,0.931027,0.469231,1256.19,402.49,-0.120148,0.981397,0.503113,1204.08,250.97,-0.097969,0.940684,0.313710,1267.34,336.59,-0.125645,0.990113,0.420733,1294.75,387.31,-0.135115,1.011527,0.484143,1308.89,419.67,-0.139307,1.022573,0.524588,1244.86,216.69,-0.075131,0.972545,0.270858,1305.61,300.89,-0.097579,1.020006,0.376116,1315.65,338.85,-0.099341,1.027854,0.423565,1319.40,355.87,-0.100910,1.030781,0.444841,1268.09,201.68,-0.053492,0.990695,0.252103,1322.74,271.82,-0.073896,1.033388,0.339772,1328.83,305.76,-0.074791,1.038150,0.382194,1326.68,319.88,-0.075358,1.036467,0.399850,1279.56,194.10,-0.035073,0.999659,0.242630,1322.63,249.56,-0.054842,1.033306,0.311945,1325.93,282.37,-0.059686,1.035881,0.352966,1320.43,296.57,-0.061425,1.031587,0.370709
event_20260624_123431_899_right_2_cam_2,2,right_2,604,1782300891.054996,30.183882,0,Left,0.998885,1094.17,198.06,0.000001,0.854818,0.247571,1073.53,268.01,-0.051582,0.838698,0.335009,1109.41,337.17,-0.080559,0.866726,0.421456,1182.99,373.53,-0.096110,0.924214,0.466909,1247.59,400.49,-0.109314,0.974683,0.500610,1181.03,249.97,-0.099218,0.922679,0.312461,1252.85,337.08,-0.124774,0.978793,0.421354,1281.64,393.52,-0.130562,1.001279,0.491905,1292.50,432.79,-0.131673,1.009769,0.540984,1223.59,213.16,-0.077997,0.955933,0.266454,1295.95,298.18,-0.101636,1.012457,0.372723,1307.72,351.79,-0.102185,1.021658,0.439743,1303.06,384.34,-0.101522,1.018019,0.480421,1250.02,196.77,-0.056549,0.976578,0.245967,1314.87,262.27,-0.076413,1.027244,0.327832,1318.73,307.38,-0.076231,1.030260,0.384223,1308.07,333.45,-0.075181,1.021929,0.416818,1263.90,190.07,-0.037612,0.987423,0.237593,1315.02,240.50,-0.054851,1.027359,0.300623,1320.09,278.72,-0.058084,1.031322,0.348403,1311.10,300.90,-0.058309,1.024299,0.376125
event_20260624_123431_899_right_2_cam_2,2,right_2,605,1782300891.088994,30.218326,0,Left,0.998652,1081.64,202.66,0.000001,0.845030,0.253322,1066.31,272.67,-0.047303,0.833053,0.340840,1100.89,340.85,-0.073952,0.860069,0.426058,1168.21,382.51,-0.088315,0.912663,0.478140,1228.13,412.53,-0.100248,0.959473,0.515666,1173.59,250.79,-0.090326,0.916868,0.313488,1255.58,324.82,-0.112256,0.980926,0.406027,1287.51,373.91,-0.117190,1.005871,0.467391,1302.03,407.34,-0.118764,1.017212,0.509171,1213.51,213.87,-0.070743,0.948058,0.267342,1290.33,292.98,-0.089015,1.008070,0.366228,1300.02,341.15,-0.087949,1.015644,0.426434,1294.34,368.31,-0.087692,1.011201,0.460383,1237.31,196.45,-0.051173,0.966646,0.245559,1305.27,260.51,-0.066301,1.019739,0.325643,1308.39,303.12,-0.065594,1.022182,0.378901,1297.32,326.80,-0.065852,1.013530,0.408498,1250.75,188.59,-0.034104,0.977145,0.235740,1302.73,238.76,-0.048425,1.017754,0.298452,1306.25,275.55,-0.051827,1.020507,0.344443,1295.26,296.24,-0.053374,1.011923,0.370296
event_20260624_123431_899_right_2_cam_2,2,right_2,606,1782300891.121993,30.250947,0,Left,0.997777,1068.60,201.84,0.000001,0.834844,0.252301,1054.92,272.62,-0.047533,0.824154,0.340779,1085.75,343.74,-0.074844,0.848245,0.429676,1146.18,386.91,-0.091057,0.895450,0.483632,1202.05,417.63,-0.105105,0.939098,0.522035,1163.18,262.51,-0.082688,0.908738,0.328136,1238.23,335.46,-0.109155,0.967368,0.419327,1273.48,385.57,-0.119868,0.994905,0.481965,1293.27,422.09,-0.124893,1.010366,0.527606,1202.98,224.55,-0.064919,0.939831,0.280693,1277.08,297.05,-0.086434,0.997718,0.371315,1300.99,345.25,-0.088865,1.016397,0.431561,1311.00,378.33,-0.090239,1.024220,0.472915,1226.58,204.75,-0.048446,0.958268,0.255938,1290.18,268.79,-0.066453,1.007954,0.335988,1305.67,313.70,-0.067408,1.020054,0.392128,1307.93,344.21,-0.067636,1.021824,0.430260,1237.99,195.44,-0.034903,0.967181,0.244301,1288.38,245.60,-0.050028,1.006546,0.306996,1303.40,285.11,-0.053245,1.018283,0.356386,1303.97,312.56,-0.054020,1.018727,0.390699
event_20260624_123431_899_right_2_cam_2,2,right_2,607,1782300891.154995,30.283939,0,Left,0.998361,1072.94,197.93,0.000001,0.838236,0.247409,1052.51,269.64,-0.049329,0.822270,0.337055,1079.81,339.77,-0.078373,0.843599,0.424718,1140.19,381.33,-0.095499,0.890770,0.476666,1195.33,413.38,-0.110714,0.933855,0.516729,1160.06,265.77,-0.088808,0.906298,0.332213,1233.39,340.26,-0.120173,0.963588,0.425327,1269.26,393.77,-0.133865,0.991609,0.492216,1288.10,434.10,-0.139843,1.006328,0.542621,1203.00,228.05,-0.070553,0.939845,0.285062,1279.09,302.81,-0.097974,0.999288,0.378515,1310.26,355.46,-0.103639,1.023639,0.444319,1326.32,395.91,-0.105563,1.036189,0.494888,1229.81,207.72,-0.053313,0.960788,0.259650,1295.66,269.79,-0.074288,1.012238,0.337233,1324.12,317.96,-0.076416,1.034467,0.397456,1338.32,354.71,-0.076574,1.045563,0.443388,1241.99,197.32,-0.039036,0.970302,0.246656,1294.84,246.31,-0.055728,1.011595,0.307888,1318.53,286.47,-0.059000,1.030098,0.358094,1328.78,317.73,-0.059066,1.038112,0.397163
