group,camera_id,label,frame_index,unix_time,perf_time,hand_index,handedness,hand_score,wrist_x_px,wrist_y_px,wrist_z_rel,wrist_x_norm,wrist_y_norm,thumb_cmc_x_px,thumb_cmc_y_px,thumb_cmc_z_rel,thumb_cmc_x_norm,thumb_cmc_y_norm,thumb_mcp_x_px,thumb_mcp_y_px,thumb_mcp_z_rel,thumb_mcp_x_norm,thumb_mcp_y_norm,thumb_ip_x_px,thumb_ip_y_px,thumb_ip_z_rel,thumb_ip_x_norm,thumb_ip_y_norm,thumb_tip_x_px,thumb_tip_y_px,thumb_tip_z_rel,thumb_tip_x_norm,thumb_tip_y_norm,index_mcp_x_px,index_mcp_y_px,index_mcp_z_rel,index_mcp_x_norm,index_mcp_y_norm,index_pip_x_px,index_pip_y_px,index_pip_z_rel,index_pip_x_norm,index_pip_y_norm,index_dip_x_px,index_dip_y_px,index_dip_z_rel,index_dip_x_norm,index_dip_y_norm,index_tip_x_px,index_tip_y_px,index_tip_z_rel,index_tip_x_norm,index_tip_y_norm,middle_mcp_x_px,middle_mcp_y_px,middle_mcp_z_rel,middle_mcp_x_norm,middle_mcp_y_norm,middle_pip_x_px,middle_pip_y_px,middle_pip_z_rel,middle_pip_x_norm,middle_pip_y_norm,middle_dip_x_px,middle_dip_y_px,middle_dip_z_rel,middle_dip_x_norm,middle_dip_y_norm,middle_tip_x_px,middle_tip_y_px,middle_tip_z_rel,middle_tip_x_norm,middle_tip_y_norm,ring_mcp_x_px,ring_mcp_y_px,ring_mcp_z_rel,ring_mcp_x_norm,ring_mcp_y_norm,ring_pip_x_px,ring_pip_y_px,ring_pip_z_rel,ring_pip_x_norm,ring_pip_y_norm,ring_dip_x_px,ring_dip_y_px,ring_dip_z_rel,ring_dip_x_norm,ring_dip_y_norm,ring_tip_x_px,ring_tip_y_px,ring_tip_z_rel,ring_tip_x_norm,ring_tip_y_norm,pinky_mcp_x_px,pinky_mcp_y_px,pinky_mcp_z_rel,pinky_mcp_x_norm,pinky_mcp_y_norm,pinky_pip_x_px,pinky_pip_y_px,pinky_pip_z_rel,pinky_pip_x_norm,pinky_pip_y_norm,pinky_dip_x_px,pinky_dip_y_px,pinky_dip_z_rel,pinky_dip_x_norm,pinky_dip_y_norm,pinky_tip_x_px,pinky_tip_y_px,pinky_tip_z_rel,pinky_tip_x_norm,pinky_tip_y_norm
event_group_000_left_1_left_2_right_1_right_2,0,left_1,519,1782300887.850376,26.980050,0,Left,0.992742,1134.47,114.84,0.000001,0.886305,0.143547,1219.06,263.21,0.013302,0.952391,0.329011,1215.76,361.95,0.034897,0.949809,0.452441,1170.38,433.31,0.039057,0.914361,0.541634,1129.95,495.00,0.041186,0.882773,0.618745,1180.08,362.92,0.164224,0.921935,0.453655,1165.10,437.14,0.199757,0.910232,0.546426,1169.37,493.50,0.210637,0.913571,0.616874,1172.73,519.35,0.215443,0.916193,0.649191,1136.19,340.83,0.146700,0.887647,0.426042,1131.48,434.61,0.172819,0.883968,0.543261,1149.47,482.85,0.153763,0.898020,0.603558,1171.25,512.99,0.141596,0.915039,0.641233,1089.96,320.12,0.115964,0.851530,0.400156,1087.23,413.70,0.102208,0.849402,0.517120,1126.43,412.61,0.043844,0.880020,0.515766,1161.47,387.21,0.011842,0.907402,0.484017,1042.55,312.50,0.086796,0.814493,0.390624,1054.04,378.37,0.058663,0.823472,0.472959,1084.44,374.00,0.012404,0.847222,0.467501,1115.92,347.48,-0.018203,0.871816,0.434349
event_group_000_left_1_left_2_right_1_right_2,0,left_1,520,1782300887.883374,27.013032,0,Left,0.998140,1146.62,111.50,0.000000,0.895796,0.139380,1226.50,248.37,0.034473,0.958201,0.310459,1222.19,344.18,0.060164,0.954833,0.430224,1185.36,421.60,0.064371,0.926061,0.527000,1144.13,475.99,0.066462,0.893848,0.594992,1168.94,356.65,0.157920,0.913233,0.445808,1138.61,434.39,0.181208,0.889542,0.542992,1128.73,489.06,0.180920,0.881817,0.611322,1119.56,530.79,0.175503,0.874655,0.663484,1127.58,337.35,0.126049,0.880921,0.421682,1113.23,430.57,0.120959,0.869712,0.538217,1143.60,451.75,0.084814,0.893437,0.564681,1174.20,449.23,0.067226,0.917340,0.561536,1089.19,317.51,0.086337,0.850931,0.396883,1085.95,405.07,0.061485,0.848400,0.506338,1141.73,397.31,0.011629,0.891973,0.496644,1183.53,363.66,-0.011428,0.924634,0.454570,1048.88,302.01,0.049495,0.819441,0.377516,1058.44,367.45,0.025965,0.826904,0.459314,1101.88,366.87,-0.006516,0.860840,0.458588,1137.62,343.33,-0.025936,0.888763,0.429161
event_group_000_left_1_left_2_right_1_right_2,0,left_1,521,1782300887.917374,27.046658,0,Left,0.998460,1154.96,112.34,0.000000,0.902316,0.140420,1231.81,251.05,0.030750,0.962349,0.313815,1226.94,348.01,0.058397,0.958548,0.435008,1181.67,419.64,0.065232,0.923177,0.524555,1133.49,467.49,0.070385,0.885537,0.584357,1165.37,355.20,0.166213,0.910448,0.444005,1131.08,427.45,0.194477,0.883659,0.534311,1119.73,482.74,0.197085,0.874790,0.603427,1109.55,523.63,0.193316,0.866837,0.654540,1124.95,333.75,0.137915,0.878870,0.417192,1110.42,422.77,0.136082,0.867518,0.528459,1140.13,447.96,0.100408,0.890724,0.559951,1170.98,448.36,0.083675,0.914829,0.560444,1087.69,313.28,0.100727,0.849761,0.391598,1083.32,396.45,0.074471,0.846347,0.495563,1134.51,383.07,0.020138,0.886333,0.478840,1171.10,347.09,-0.004226,0.914925,0.433869,1048.53,302.02,0.066414,0.819168,0.377519,1060.25,361.34,0.039246,0.828319,0.451678,1103.26,350.89,0.002702,0.861923,0.438611,1134.93,319.55,-0.018220,0.886664,0.399441
event_group_000_left_1_left_2_right_1_right_2,0,left_1,522,1782300887.950371,27.080219,0,Left,0.999010,1152.33,109.12,0.000000,0.900257,0.136398,1229.75,232.41,0.033561,0.960745,0.290511,1231.17,321.10,0.056378,0.961853,0.401372,1197.78,396.10,0.057653,0.935769,0.495126,1152.62,441.54,0.057208,0.900487,0.551929,1150.89,348.79,0.140518,0.899133,0.435989,1108.16,427.22,0.150545,0.865749,0.534024,1095.12,484.97,0.139026,0.855565,0.606209,1084.04,531.26,0.124619,0.846906,0.664079,1115.66,325.38,0.104402,0.871607,0.406727,1107.11,413.66,0.077385,0.864929,0.517074,1152.96,425.08,0.028929,0.900747,0.531348,1194.43,410.12,0.005044,0.933152,0.512648,1084.13,303.35,0.062021,0.846979,0.379188,1079.51,381.91,0.021503,0.843371,0.477393,1138.57,378.50,-0.030004,0.889510,0.473125,1184.27,349.26,-0.051782,0.925213,0.436581,1051.20,284.35,0.022492,0.821253,0.355441,1057.80,344.51,-0.012402,0.826406,0.430636,1109.69,346.65,-0.045327,0.866948,0.433310,1152.39,325.06,-0.062749,0.900305,0.406323
event_group_000_left_1_left_2_right_1_right_2,0,left_1,523,1782300887.983373,27.113019,0,Left,0.998993,1158.86,96.96,0.000000,0.905359,0.121198,1232.02,223.96,0.040060,0.962516,0.279952,1229.85,315.38,0.057591,0.960823,0.394225,1199.58,394.48,0.050654,0.937173,0.493100,1149.42,442.42,0.040429,0.897987,0.553029,1137.58,341.30,0.136331,0.888734,0.426622,1091.25,419.64,0.144318,0.852543,0.524545,1077.99,480.30,0.135131,0.842178,0.600373,1064.24,528.46,0.122853,0.831434,0.660575,1104.33,318.87,0.093495,0.862759,0.398587,1093.23,407.86,0.064724,0.854084,0.509826,1147.21,421.27,0.023031,0.896256,0.526583,1190.15,406.96,0.005024,0.929805,0.508699,1078.15,295.28,0.044823,0.842301,0.369096,1077.03,376.02,0.005285,0.841427,0.470024,1145.63,371.82,-0.039658,0.895022,0.464777,1191.85,339.26,-0.056921,0.931131,0.424072,1052.62,273.66,-0.000809,0.822356,0.342077,1064.91,339.59,-0.031577,0.831965,0.424488,1123.36,343.63,-0.059194,0.877629,0.429532,1168.18,319.96,-0.073296,0.912643,0.399955
event_group_000_left_1_left_2_right_1_right_2,0,left_1,524,1782300888.017371,27.147125,0,Left,0.998501,1171.44,93.10,0.000001,0.915188,0.116380,1232.58,224.41,0.043106,0.962956,0.280514,1226.50,313.03,0.058364,0.958207,0.391291,1193.98,390.72,0.049067,0.932794,0.488406,1152.54,451.85,0.036456,0.900423,0.564808,1139.83,343.66,0.123549,0.890490,0.429577,1107.58,419.03,0.135554,0.865295,0.523790,1092.00,479.94,0.137766,0.853127,0.599931,1076.14,524.53,0.135475,0.840735,0.655667,1105.42,325.77,0.079260,0.863611,0.407215,1076.19,410.68,0.074642,0.840771,0.513344,1082.40,465.98,0.055664,0.845623,0.582478,1092.15,500.46,0.045240,0.853240,0.625579,1076.74,297.55,0.028222,0.841206,0.371931,1077.90,383.09,-0.006037,0.842110,0.478864,1154.15,383.16,-0.046143,0.901679,0.478952,1210.93,354.41,-0.063974,0.946039,0.443012,1050.23,270.22,-0.018650,0.820492,0.337777,1073.00,338.62,-0.051135,0.838280,0.423279,1131.83,338.29,-0.079039,0.884245,0.422862,1179.77,312.79,-0.095693,0.921698,0.390992
event_group_000_left_1_left_2_right_1_right_2,0,left_1,525,1782300888.051372,27.180595,0,Left,0.998487,1170.92,89.76,0.000000,0.914780,0.112201,1236.62,208.09,0.044281,0.966108,0.260118,1239.27,294.72,0.058174,0.968182,0.368396,1224.49,368.38,0.048115,0.956632,0.460477,1209.46,432.41,0.034588,0.944894,0.540511,1134.64,342.96,0.107536,0.886440,0.428704,1094.98,426.73,0.111955,0.855450,0.533408,1077.09,491.04,0.105186,0.841475,0.613797,1063.64,541.60,0.094508,0.830968,0.677000,1101.26,322.75,0.059347,0.860356,0.403444,1088.33,405.09,0.035148,0.850258,0.506359,1130.28,433.36,0.003318,0.883034,0.541703,1170.95,435.33,-0.012955,0.914807,0.544167,1074.91,294.08,0.006954,0.839775,0.367596,1085.00,373.05,-0.031546,0.847659,0.466318,1165.76,378.16,-0.069184,0.910746,0.472703,1227.10,353.55,-0.085947,0.958669,0.441933,1051.95,262.58,-0.041752,0.821833,0.328219,1080.00,328.15,-0.075028,0.843747,0.410194,1144.44,334.49,-0.099775,0.894097,0.418109,1195.15,316.19,-0.113935,0.933713,0.395232
event_group_000_left_1_left_2_right_1_right_2,0,left_1,526,1782300888.085374,27.214721,0,Left,0.998731,1178.34,89.12,0.000001,0.920582,0.111401,1241.59,216.47,0.035448,0.969992,0.270593,1242.51,306.48,0.043248,0.970710,0.383104,1219.53,380.88,0.028375,0.952760,0.476105,1187.20,443.23,0.010268,0.927499,0.554043,1144.02,354.34,0.096524,0.893765,0.442926,1111.44,435.64,0.101329,0.868315,0.544547,1094.86,497.25,0.100982,0.855360,0.621557,1078.86,539.96,0.097134,0.842858,0.674947,1107.92,330.74,0.051737,0.865564,0.413420,1073.93,414.21,0.042037,0.839006,0.517765,1067.79,475.53,0.022919,0.834209,0.594408,1068.25,516.76,0.011163,0.834572,0.645946,1078.17,294.12,0.000664,0.842319,0.367647,1083.49,380.68,-0.039726,0.846479,0.475850,1163.15,382.96,-0.079494,0.908714,0.478695,1224.85,358.76,-0.097588,0.956915,0.448451,1051.71,255.75,-0.046528,0.821649,0.319684,1078.40,327.90,-0.085533,0.842499,0.409875,1140.87,330.85,-0.114241,0.891305,0.413559,1194.37,308.76,-0.131392,0.933102,0.385954
event_group_000_left_1_left_2_right_1_right_2,0,left_1,527,1782300888.117373,27.246873,0,Left,0.998259,1175.37,83.52,0.000001,0.918262,0.104396,1237.11,215.85,0.037262,0.966493,0.269811,1233.56,308.85,0.042544,0.963722,0.386061,1204.68,384.79,0.023821,0.941153,0.480982,1159.13,441.59,0.001902,0.905571,0.551983,1140.92,355.12,0.095708,0.891341,0.443896,1107.92,435.78,0.095996,0.865565,0.544729,1091.62,500.29,0.093427,0.852827,0.625367,1074.50,544.57,0.088662,0.839450,0.680711,1104.82,331.03,0.048004,0.863140,0.413788,1068.41,415.64,0.033811,0.834692,0.519549,1063.97,476.28,0.015104,0.831229,0.595351,1063.15,519.05,0.004905,0.830589,0.648808,1076.24,293.86,-0.006069,0.840811,0.367331,1080.98,376.01,-0.047549,0.844513,0.470007,1163.08,376.93,-0.082473,0.908653,0.471158,1224.40,352.65,-0.096698,0.956562,0.440817,1052.51,254.10,-0.056683,0.822273,0.317625,1078.51,323.59,-0.093186,0.842590,0.404484,1143.81,333.36,-0.118119,0.893602,0.416705,1199.60,318.83,-0.132579,0.937191,0.398533
event_group_000_left_1_left_2_right_1_right_2,0,left_1,528,1782300888.150372,27.280129,0,Left,0.998355,1181.21,81.27,0.000001,0.922821,0.101591,1240.33,211.20,0.038884,0.969008,0.263995,1236.97,304.01,0.044787,0.966386,0.380010,1212.34,380.40,0.026852,0.947143,0.475496,1171.48,438.41,0.005579,0.915216,0.548017,1141.07,352.03,0.088441,0.891464,0.440033,1110.47,434.09,0.085369,0.867552,0.542612,1095.60,497.67,0.079579,0.855939,0.622086,1079.95,542.93,0.072308,0.843715,0.678662,1106.73,328.41,0.039789,0.864630,0.410515,1069.38,415.08,0.021429,0.835457,0.518846,1066.37,478.22,-0.001270,0.833100,0.597773,1066.89,524.91,-0.014715,0.833507,0.656132,1078.27,291.21,-0.013879,0.842398,0.364017,1083.96,373.32,-0.056454,0.846842,0.466647,1165.89,372.30,-0.088519,0.910850,0.465376,1227.40,346.52,-0.100830,0.958904,0.433156,1055.46,248.48,-0.064052,0.824575,0.310604,1079.07,320.77,-0.099507,0.843023,0.400963,1145.22,332.04,-0.120611,0.894701,0.415055,1202.92,317.79,-0.132300,0.939783,0.397241
event_group_000_left_1_left_2_right_1_right_2,0,left_1,529,1782300888.183723,27.313431,0,Left,0.998404,1174.47,81.95,0.000001,0.917554,0.102439,1238.63,220.26,0.037323,0.967677,0.275327,1230.44,317.37,0.040553,0.961280,0.396708,1191.57,394.31,0.018720,0.930914,0.492893,1132.74,454.35,-0.006778,0.884957,0.567940,1144.82,360.27,0.104180,0.894389,0.450336,1117.75,437.86,0.107500,0.873240,0.547327,1104.68,502.49,0.108833,0.863032,0.628116,1089.00,544.93,0.107505,0.850783,0.681166,1106.09,336.06,0.056150,0.864135,0.420072,1069.74,428.13,0.050107,0.835731,0.535169,1069.64,495.72,0.037410,0.835657,0.619651,1069.81,550.03,0.030608,0.835791,0.687536,1074.71,298.20,0.000607,0.839616,0.372754,1081.74,386.94,-0.036843,0.845110,0.483670,1165.51,383.35,-0.068752,0.910555,0.479187,1223.69,356.71,-0.081411,0.956008,0.445890,1048.76,258.91,-0.051598,0.819343,0.323633,1080.50,332.58,-0.085259,0.844144,0.415725,1148.67,340.16,-0.108348,0.897402,0.425201,1202.97,323.78,-0.122185,0.939817,0.404730
event_group_000_left_1_left_2_right_1_right_2,0,left_1,530,1782300888.217724,27.346991,0,Left,0.997687,1178.43,74.70,0.000001,0.920650,0.093371,1239.36,211.23,0.043421,0.968249,0.264042,1227.64,309.48,0.051109,0.959093,0.386850,1194.30,387.54,0.033542,0.933048,0.484429,1147.34,449.06,0.012088,0.896358,0.561325,1140.04,357.34,0.103600,0.890654,0.446681,1116.16,438.93,0.108800,0.871998,0.548663,1105.78,503.65,0.111346,0.863888,0.629566,1093.71,546.84,0.110061,0.854457,0.683550,1101.58,333.89,0.052903,0.860611,0.417365,1068.50,428.42,0.047208,0.834764,0.535530,1067.57,496.14,0.033085,0.834040,0.620169,1069.68,549.17,0.024471,0.835688,0.686462,1071.34,295.98,-0.004049,0.836987,0.369981,1082.07,390.58,-0.041921,0.845367,0.488221,1165.52,391.23,-0.075567,0.910564,0.489035,1227.25,367.69,-0.090030,0.958791,0.459614,1046.85,253.67,-0.056887,0.817852,0.317087,1079.66,333.56,-0.093335,0.843483,0.416953,1147.91,345.02,-0.118747,0.896801,0.431274,1205.14,332.05,-0.134317,0.941515,0.415068
event_group_000_left_1_left_2_right_1_right_2,0,left_1,531,1782300888.253125,27.382295,0,Left,0.998141,1168.13,76.60,0.000001,0.912601,0.095756,1237.82,217.22,0.038078,0.967046,0.271527,1228.44,318.97,0.042505,0.959721,0.398708,1185.55,398.23,0.021090,0.926207,0.497788,1123.55,457.95,-0.004155,0.877774,0.572441,1141.72,361.38,0.112449,0.891971,0.451728,1116.96,441.30,0.117229,0.872624,0.551628,1103.59,505.50,0.118447,0.862176,0.631873,1087.98,547.93,0.116727,0.849986,0.684906,1101.96,336.22,0.063335,0.860904,0.420273,1069.79,433.18,0.056743,0.835777,0.541475,1073.66,497.07,0.042405,0.838796,0.621335,1078.32,548.42,0.034996,0.842440,0.685522,1069.10,298.96,0.006121,0.835233,0.373701,1080.40,393.69,-0.034057,0.844060,0.492112,1161.14,391.48,-0.068766,0.907142,0.489345,1219.44,365.97,-0.082520,0.952686,0.457461,1042.17,261.74,-0.047536,0.814193,0.327172,1082.97,340.43,-0.084933,0.846071,0.425531,1153.07,348.55,-0.110192,0.900837,0.435683,1209.07,333.19,-0.125012,0.944589,0.416482
event_group_000_left_1_left_2_right_1_right_2,0,left_1,532,1782300888.284770,27.414063,0,Left,0.997453,1170.69,62.33,0.000001,0.914602,0.077912,1235.78,203.03,0.039581,0.965457,0.253786,1227.60,303.64,0.044345,0.959061,0.379551,1190.87,385.09,0.023446,0.930366,0.481366,1133.20,444.54,-0.001442,0.885315,0.555678,1145.86,350.81,0.110938,0.895203,0.438509,1126.27,433.17,0.121931,0.879898,0.541462,1116.94,497.23,0.130488,0.872609,0.621539,1101.46,537.45,0.134542,0.860512,0.671807,1101.98,326.38,0.062580,0.860925,0.407972,1061.26,422.25,0.065547,0.829113,0.527814,1050.64,492.50,0.057974,0.820814,0.615627,1043.00,545.66,0.054508,0.814842,0.682077,1067.30,288.60,0.006383,0.833826,0.360753,1076.59,384.72,-0.027649,0.841087,0.480906,1161.66,381.31,-0.064766,0.907550,0.476634,1222.68,351.78,-0.081075,0.955216,0.439720,1038.03,251.21,-0.045710,0.810960,0.314009,1076.99,330.35,-0.079450,0.841397,0.412934,1147.64,335.27,-0.107253,0.896596,0.419090,1204.50,314.93,-0.124699,0.941014,0.393665
event_group_000_left_1_left_2_right_1_right_2,0,left_1,533,1782300888.317627,27.446677,0,Left,0.996249,1173.46,50.70,0.000001,0.916769,0.063372,1234.67,196.75,0.043034,0.964587,0.245932,1224.30,296.10,0.044573,0.956488,0.370126,1191.71,375.24,0.018341,0.931026,0.469049,1135.23,433.67,-0.011733,0.886895,0.542082,1141.08,346.86,0.113368,0.891465,0.433580,1119.78,434.59,0.124498,0.874825,0.543242,1110.09,499.88,0.134948,0.867258,0.624850,1093.59,538.55,0.140959,0.854368,0.673183,1097.21,319.24,0.061039,0.857198,0.399049,1046.43,412.48,0.064414,0.817520,0.515601,1032.02,478.49,0.059749,0.806269,0.598107,1019.77,527.50,0.059583,0.796696,0.659376,1064.92,280.13,0.000913,0.831967,0.350168,1077.66,378.25,-0.031279,0.841919,0.472815,1167.60,373.35,-0.064463,0.912185,0.466685,1226.79,344.15,-0.077647,0.958433,0.430185,1039.62,242.50,-0.055186,0.812203,0.303129,1081.56,324.20,-0.085677,0.844971,0.405253,1154.42,327.12,-0.109526,0.901892,0.408896,1208.38,303.75,-0.123835,0.944046,0.379683
event_group_000_left_1_left_2_right_1_right_2,0,left_1,534,1782300888.351578,27.481152,0,Left,0.997737,1170.64,44.35,0.000001,0.914565,0.055432,1234.00,191.81,0.028408,0.964066,0.239757,1227.64,291.24,0.024818,0.959092,0.364048,1190.78,367.13,-0.003128,0.930295,0.458908,1128.23,417.03,-0.033893,0.881426,0.521287,1140.34,345.41,0.099301,0.890889,0.431763,1124.01,432.76,0.109538,0.878134,0.540945,1114.63,496.96,0.119971,0.870806,0.621205,1100.29,534.48,0.125876,0.859604,0.668094,1094.97,312.66,0.053976,0.855448,0.390830,1042.22,401.71,0.056881,0.814235,0.502142,1022.22,469.17,0.053766,0.798608,0.586459,1009.04,521.00,0.054017,0.788309,0.651248,1062.16,269.03,-0.000835,0.829812,0.336282,1080.81,369.80,-0.037782,0.844380,0.462251,1169.57,374.24,-0.075822,0.913725,0.467803,1232.07,352.37,-0.092228,0.962558,0.440456,1038.47,231.65,-0.052550,0.811308,0.289564,1086.76,315.16,-0.091323,0.849030,0.393945,1162.28,316.90,-0.122303,0.908033,0.396131,1219.82,291.86,-0.141458,0.952984,0.364829
event_group_000_left_1_left_2_right_1_right_2,0,left_1,535,1782300888.383583,27.513284,0,Left,0.997743,1166.19,21.93,0.000001,0.911087,0.027414,1232.39,167.87,0.044615,0.962806,0.209837,1228.25,266.86,0.045720,0.959572,0.333575,1198.85,347.76,0.019354,0.936605,0.434703,1149.67,410.79,-0.010777,0.898183,0.513483,1141.90,324.48,0.101057,0.892112,0.405594,1120.36,411.51,0.102684,0.875285,0.514393,1109.41,479.10,0.104616,0.866727,0.598877,1094.11,519.98,0.104291,0.854775,0.649979,1097.79,295.75,0.046211,0.857648,0.369686,1043.46,384.76,0.036878,0.815207,0.480950,1024.69,456.24,0.023692,0.800539,0.570303,1011.73,514.76,0.017343,0.790411,0.643445,1065.52,255.35,-0.014902,0.832438,0.319194,1086.67,351.59,-0.053630,0.848959,0.439491,1172.92,349.70,-0.082727,0.916344,0.437126,1233.93,323.28,-0.093107,0.964007,0.404101,1041.57,213.74,-0.072252,0.813725,0.267171,1096.02,294.76,-0.106345,0.856267,0.368452,1169.96,302.68,-0.126902,0.914028,0.378346,1225.82,284.75,-0.138105,0.957672,0.355943
event_group_000_left_1_left_2_right_1_right_2,0,left_1,536,1782300888.416585,27.546215,0,Left,0.997298,1175.15,19.07,0.000001,0.918087,0.023842,1241.74,156.36,0.047527,0.970106,0.195453,1243.97,250.80,0.052720,0.971852,0.313502,1234.57,327.44,0.031826,0.964508,0.409303,1221.17,398.45,0.007197,0.954036,0.498065,1136.05,318.58,0.084851,0.887540,0.398231,1115.95,413.29,0.081700,0.871837,0.516610,1106.79,482.68,0.079672,0.864678,0.603351,1093.91,530.39,0.075941,0.854618,0.662982,1096.97,291.30,0.027408,0.857009,0.364121,1031.08,390.57,0.007710,0.805529,0.488213,1008.76,469.15,-0.012972,0.788092,0.586433,994.45,532.10,-0.023724,0.776913,0.665129,1068.20,248.60,-0.033667,0.834528,0.310748,1084.60,345.31,-0.079007,0.847344,0.431638,1177.63,348.66,-0.107543,0.920027,0.435829,1245.25,331.23,-0.115992,0.972848,0.414042,1048.30,198.25,-0.090426,0.818988,0.247809,1096.50,283.25,-0.127650,0.856637,0.354066,1173.12,294.66,-0.144712,0.916498,0.368330,1232.75,282.57,-0.152131,0.963089,0.353213
event_group_000_left_1_left_2_right_1_right_2,0,left_1,537,1782300888.450589,27.580266,0,Left,0.996919,1173.52,27.20,0.000001,0.916813,0.034004,1236.39,171.12,0.047942,0.965927,0.213897,1231.14,264.89,0.049838,0.961830,0.331114,1207.68,342.31,0.024895,0.943497,0.427890,1176.05,408.68,-0.003483,0.918791,0.510847,1131.08,327.44,0.086399,0.883652,0.409294,1106.79,422.22,0.082846,0.864679,0.527776,1098.28,495.10,0.082417,0.858035,0.618875,1086.05,543.68,0.080890,0.848479,0.679594,1093.02,298.39,0.028320,0.853925,0.372985,1027.64,401.25,0.010852,0.802842,0.501564,1003.32,481.27,-0.004942,0.783844,0.601583,983.51,544.42,-0.011352,0.768370,0.680520,1067.24,253.25,-0.033906,0.833780,0.316559,1081.97,347.72,-0.077770,0.845292,0.434652,1178.49,347.33,-0.103962,0.920695,0.434158,1243.51,326.06,-0.110264,0.971490,0.407577,1050.40,202.60,-0.091740,0.820625,0.253247,1099.69,284.56,-0.127284,0.859135,0.355694,1181.40,294.72,-0.142891,0.922972,0.368396,1242.55,280.77,-0.149017,0.970746,0.350965
event_group_000_left_1_left_2_right_1_right_2,0,left_1,538,1782300888.484583,27.614415,0,Left,0.997310,1173.64,20.86,0.000001,0.916906,0.026070,1245.63,165.52,0.046481,0.973151,0.206898,1250.19,265.33,0.042870,0.976709,0.331662,1241.14,345.17,0.011288,0.969638,0.431465,1225.53,416.49,-0.023608,0.957447,0.520613,1129.03,328.66,0.083358,0.882051,0.410829,1090.32,423.37,0.071278,0.851809,0.529218,1069.26,500.07,0.063473,0.835361,0.625092,1046.83,549.95,0.057056,0.817840,0.687433,1092.32,298.07,0.022955,0.853375,0.372586,1043.10,397.91,-0.005575,0.814924,0.497385,1041.20,460.92,-0.023361,0.813437,0.576145,1034.60,507.63,-0.028750,0.808278,0.634537,1066.65,253.07,-0.042126,0.833320,0.316335,1090.25,341.92,-0.089619,0.851754,0.427404,1190.07,337.76,-0.110914,0.929743,0.422202,1252.98,312.73,-0.113110,0.978887,0.390910,1050.32,201.32,-0.103647,0.820562,0.251644,1100.55,276.78,-0.137080,0.859806,0.345970,1184.32,284.63,-0.146830,0.925251,0.355787,1242.88,265.60,-0.148299,0.971003,0.332004
event_group_000_left_1_left_2_right_1_right_2,0,left_1,539,1782300888.517584,27.646772,0,Left,0.997060,1168.27,20.31,0.000001,0.912712,0.025392,1241.20,160.70,0.050817,0.969691,0.200874,1245.88,258.90,0.049066,0.973344,0.323628,1234.63,340.66,0.018914,0.964556,0.425819,1218.36,408.62,-0.014754,0.951845,0.510781,1132.67,329.85,0.083211,0.884895,0.412312,1104.77,427.84,0.074028,0.863099,0.534802,1092.12,502.08,0.069933,0.853217,0.627604,1075.26,550.07,0.066375,0.840051,0.687583,1093.18,299.79,0.021616,0.854045,0.374740,1032.05,402.24,-0.004105,0.806293,0.502801,1021.83,472.24,-0.020085,0.798302,0.590304,1009.95,523.07,-0.024570,0.789023,0.653842,1066.22,255.08,-0.043603,0.832983,0.318853,1085.25,343.74,-0.089456,0.847850,0.429674,1186.66,338.45,-0.109385,0.927080,0.423066,1249.38,309.77,-0.110755,0.976080,0.387209,1050.45,203.11,-0.104609,0.820667,0.253883,1098.05,280.50,-0.137093,0.857851,0.350621,1183.04,284.18,-0.145469,0.924251,0.355224,1242.57,259.90,-0.146026,0.970759,0.324870
event_group_000_left_1_left_2_right_1_right_2,0,left_1,540,1782300888.551583,27.681437,0,Left,0.996492,1181.75,15.53,0.000001,0.923245,0.019419,1256.64,151.30,0.050051,0.981748,0.189131,1264.79,252.97,0.048976,0.988114,0.316210,1256.02,337.49,0.018757,0.981267,0.421858,1231.06,402.63,-0.014945,0.961762,0.503286,1142.31,328.94,0.090371,0.892429,0.411170,1116.74,422.46,0.086386,0.872455,0.528079,1106.91,497.30,0.087215,0.864775,0.621623,1092.68,545.40,0.086803,0.853653,0.681753,1097.65,300.98,0.029115,0.857536,0.376226,1028.55,401.86,0.010829,0.803555,0.502325,1021.27,478.93,0.000780,0.797867,0.598661,1014.63,535.11,-0.000695,0.792682,0.668890,1069.12,257.37,-0.036862,0.835250,0.321717,1079.32,349.55,-0.078868,0.843220,0.436942,1179.33,334.38,-0.096273,0.921352,0.417971,1238.78,296.92,-0.096172,0.967794,0.371152,1054.76,206.56,-0.098960,0.824031,0.258196,1095.96,286.33,-0.129910,0.856216,0.357913,1181.10,281.91,-0.138537,0.922731,0.352392,1239.95,246.79,-0.139677,0.968709,0.308491
